,Store Number,City_x,2015 Sales,2015 Sales mean,County Number_x,Price per Liter mean_x,Zip Code_x,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 q1 Sales,2015 q1 Sales mean,2015 q1 Volume Sold (Liters),2015 q1 Volume Sold (Liters) mean,2015 q1 Margin mean,City,2016 q1 Sales,2016 q1 Sales mean,County Number,Price per Liter mean,Zip Code,2016 q1 Volume Sold (Liters),2016 q1 Volume Sold (Liters) mean,2016 q1 Margin mean,15-16 q1 Sales Growth,2016 Predicted Sales
577,4357,STORY CITY,44033.93,100.995252294,85,15.5364933526,50248,4057.11,9.30529816514,33.8494266055,8854.71,114.996233766,814.23,10.5744155844,38.4384415584,STORY CITY,12285.92,97.5073015873,85.0,16.5220878564,50248,1027.82,8.1573015873,32.5823015873,3431.21,64141.0359696
578,4358,CLARION,45077.28,150.760133779,99,14.5400057605,50525,3684.18,12.3216722408,50.4463210702,12172.9,141.545348837,934.68,10.868372093,47.3596511628,CLARION,10390.98,123.702142857,99.0,13.1753061224,50525,865.5,10.3035714286,41.4021428571,-1781.92,56110.1523285
579,4359,WAUKEE,41781.38,88.5198728814,25,17.7094188639,50263,2853.53,6.04561440678,29.5908686441,12489.69,108.606,852.06,7.4092173913,36.2990434783,WAUKEE,11168.15,74.4543333333,25.0,17.2273416094,50263,779.37,5.1958,24.8382,-1321.54,59403.8512527
580,4360,NEWTON,40671.12,102.188743719,50,16.7920173308,50208,3179.87,7.98962311558,34.145678392,9780.82,99.8042857143,769.88,7.85591836735,33.3704081633,NEWTON,7456.86,103.5675,50.0,16.72625,50208,587.7,8.1625,34.58375,-2323.96,43675.1536959
581,4361,DES MOINES,70041.89,70.7493838384,77,18.7477594332,50313,4743.21,4.79112121212,23.6201818182,15656.52,86.0248351648,1114.73,6.12489010989,28.7086263736,DES MOINES,18768.69,42.9489473684,77.0,18.8398353588,50313,1271.12,2.90874141876,14.3373913043,3112.17,91615.4528596
582,4362,POLK CITY,51404.59,77.6504380665,77,16.5730042823,50226,3714.25,5.61064954683,25.9912839879,10724.86,85.1179365079,788.14,6.25507936508,28.5092857143,POLK CITY,10855.17,64.2317751479,77.0,15.9818482182,50226,801.41,4.74207100592,21.4811242604,130.31,58077.4208845
583,4364,GRINNELL,23273.28,129.296,79,18.3043642632,50112,1496.9,8.31611111111,43.2656111111,3016.89,125.70375,198.44,8.26833333333,42.1079166667,GRINNELL,4619.57,81.0450877193,79.0,18.4462661974,50112,302.66,5.3098245614,27.0829824561,1602.68,31650.52714
584,4365,GRINNELL,31296.1,116.776492537,79,17.9828735145,50112,2087.58,7.78947761194,39.0114179104,7395.98,102.721944444,456.46,6.33972222222,34.3455555556,GRINNELL,5693.96,135.57047619,79.0,15.7654648526,50112,384.0,9.14285714286,45.2842857143,-1702.02,36203.8644885
585,4366,TIFFIN,45757.04,66.8962573099,52,17.8994309183,52340,2970.4,4.34269005848,22.3531578947,7780.34,77.0330693069,510.81,5.05752475248,25.7457425743,TIFFIN,11933.85,53.999321267,52.0,16.7137069425,52340,805.39,3.64429864253,18.0295927602,4153.51,62648.9395425
586,4367,MASON CITY,28093.46,92.109704918,17,17.6899104672,50401,2096.86,6.87495081967,30.7970819672,5597.57,74.6342666667,486.42,6.4856,24.9813333333,MASON CITY,4002.57,57.1795714286,17.0,18.6733554422,50401,303.64,4.33771428571,19.0681428571,-1595.0,29035.6394884
587,4368,JOHNSTON,49929.92,70.0279382889,77,18.0073872915,50131,3540.0,4.9649368864,23.405483871,10558.85,72.320890411,765.03,5.23993150685,24.138630137,JOHNSTON,9911.78,57.963625731,77.0,16.6808640988,50131,725.85,4.24473684211,19.3447953216,-647.07,54079.2703794
588,4369,NORWALK,63407.94,82.7779895561,91,17.5968442471,50211,4516.17,5.89578328982,27.650770235,12956.75,88.7448630137,924.18,6.33,29.6266438356,NORWALK,16792.96,73.0128695652,91.0,17.8056813658,50211,1207.09,5.2482173913,24.3646956522,3836.21,83242.1757447
589,4370,NORWALK,48319.13,78.8240293638,91,16.8615425697,50211,3610.47,5.88983686786,26.3465742251,8837.08,76.844173913,646.7,5.62347826087,25.6454782609,NORWALK,15351.6,84.3494505495,91.0,16.6800798012,50211,1146.55,6.29972527473,28.1624175824,6514.52,77133.5947634
590,4371,WEST DES MOINES,48728.2,83.2960683761,77,17.7113401694,50265,3311.39,5.6604957265,27.8250940171,13643.06,98.1515107914,846.88,6.0926618705,32.7869784173,WEST DES MOINES,14153.75,84.752994012,77.0,18.0169352632,50265,932.32,5.58275449102,28.282994012,510.69,72057.0256005
591,4372,MASON CITY,22267.61,110.784129353,17,15.6088651222,50401,1705.3,8.48407960199,36.981840796,5224.92,100.479230769,406.98,7.82653846154,33.5132692308,MASON CITY,8176.69,116.809857143,17.0,15.5244127949,50401,594.03,8.48614285714,38.9752857143,2951.77,46725.8418293
592,4373,WEST DES MOINES,79313.3,85.7441081081,77,17.6881899657,50266,5058.37,5.46850810811,28.6274162162,18786.31,97.3383937824,1210.53,6.2721761658,32.4997409326,WEST DES MOINES,19921.92,80.3303225806,77.0,17.7907862562,50266,1278.91,5.15689516129,26.7916129032,1135.61,96502.9194503
593,4374,GRIMES,51785.47,92.4740535714,77,17.8000748258,50111,3673.67,6.560125,30.889125,10976.71,90.7166115702,806.44,6.66479338843,30.3723140496,GRIMES,15936.48,72.7693150685,77.0,18.2249626179,50111,1106.62,5.05305936073,24.2820091324,4959.77,79612.3556866
594,4375,GRIMES,54477.15,68.8712389381,77,17.3739030876,50111,4138.24,5.23165613148,23.0244500632,11437.41,68.0798214286,886.8,5.27857142857,22.7580952381,GRIMES,14925.84,71.4155023923,77.0,16.5304426137,50111,1105.48,5.28937799043,23.8213875598,3488.43,75329.1951417
595,4376,MASON CITY,74557.69,80.1695591398,17,16.5942510708,50401,5946.15,6.39370967742,26.8074301075,18421.18,84.8902304147,1364.64,6.28866359447,28.3976958525,MASON CITY,17584.71,72.6640909091,17.0,15.9713894576,50401,1460.22,6.03396694215,24.2488016529,-836.47,86597.6656931
596,4377,DES MOINES,57800.35,60.8424736842,77,20.5082781383,50313,3509.26,3.69395789474,20.3046421053,14373.46,63.0414912281,873.47,3.83100877193,21.0468859649,DES MOINES,12274.05,34.4776685393,77.0,20.9813828054,50313,709.5,1.99297752809,11.5005898876,-2099.41,64090.7301083
597,4378,WAUKEE,40733.05,111.59739726,25,15.6687844097,50263,3230.85,8.85164383562,37.2672876712,10148.82,115.3275,750.16,8.52454545455,38.4975,WAUKEE,9040.77,108.924939759,25.0,15.068508319,50263,705.74,8.50289156627,36.3456626506,-1108.05,50387.8712004
598,4379,WEST DES MOINES,57831.11,86.0581994048,77,17.0297841351,50266,3925.53,5.8415625,28.7201488095,14267.4,98.395862069,945.98,6.524,32.8574482759,WEST DES MOINES,17178.37,88.0942051282,77.0,15.9372770322,50266,1241.39,6.3661025641,29.3872307692,2910.97,84875.5693425
599,4380,WEST BRANCH,29358.96,98.1905016722,16,15.7838760153,52358,2276.02,7.61210702341,32.8992976589,7643.02,104.69890411,605.02,8.28794520548,35.1239726027,WEST BRANCH,6665.04,92.57,16.0,16.3337698413,52358,492.2,6.83611111111,30.9127777778,-977.98,40319.3670828
600,4382,WEST DES MOINES,66795.45,57.0413748933,77,18.3504474065,50265,4688.23,4.00361229718,19.0588300598,15869.03,66.9579324895,1155.33,4.87481012658,22.3780590717,WEST DES MOINES,13574.06,43.7872903226,77.0,17.7200394609,50265,994.42,3.20780645161,14.6073870968,-2294.97,69600.2602476
601,4384,ADEL,59387.69,73.4087639061,25,17.3188632195,50003,4755.31,5.87800988875,24.5453399258,13718.42,81.6572619048,1085.73,6.46267857143,27.2567261905,ADEL,15744.63,71.2426696833,25.0,16.676182244,50003,1301.07,5.88719457014,23.7812217195,2026.21,78799.2824355
602,4385,NEW VIRGINIA,30180.65,98.6295751634,91,17.4567936572,50210,2266.63,7.4072875817,33.0632352941,6785.9,119.050877193,500.69,8.78403508772,39.8596491228,NEW VIRGINIA,6426.54,107.109,91.0,17.5616170635,50210,484.12,8.06866666667,35.894,-359.36,39308.5879825
603,4387,SPIRIT LAKE,39617.82,100.045,30,15.6080749043,51360,3170.6,8.00656565657,33.4444949495,9236.33,101.498131868,762.47,8.37879120879,33.9478021978,SPIRIT LAKE,7247.59,95.3630263158,30.0,13.7159132106,51360,607.38,7.99184210526,31.8938157895,-1988.74,42788.2533088
604,4388,CLIVE,23309.92,62.6610752688,77,19.7891379873,50325,1439.74,3.8702688172,20.9095698925,4886.34,66.0316216216,286.07,3.86581081081,22.0268918919,CLIVE,7638.2,41.7387978142,77.0,18.620042866,50325,478.26,2.61344262295,13.9240437158,2751.86,44443.6848576
605,4392,CLIVE,60480.69,40.1065583554,77,18.5524807082,50325,3915.96,2.59679045093,13.4004840849,15062.29,69.4114746544,971.38,4.47640552995,23.2062211982,CLIVE,16367.28,47.4413913043,77.0,18.5547896592,50325,1098.83,3.18501449275,15.8344347826,1304.99,81438.1151685
606,4393,CLIVE,43925.88,72.3655354201,77,18.0395325516,50325,3076.01,5.06756177924,24.1663426689,9787.83,77.6811904762,692.07,5.49261904762,25.9486507937,CLIVE,8734.69,82.4027358491,77.0,17.6899102524,50325,626.19,5.90745283019,27.4916981132,-1053.14,49090.683498
607,4395,ELLSWORTH,55173.9,79.2728448276,40,16.4537201375,50075,4299.22,6.17704022989,26.6057902299,12752.34,80.2033962264,991.25,6.23427672956,26.8685534591,ELLSWORTH,11151.14,76.3776712329,40.0,15.8503767123,50075,884.16,6.05589041096,25.5708219178,-1601.2,59331.7617244
608,4396,REINBECK,37236.06,122.085442623,38,11.8704668228,50669,3320.1,10.8855737705,40.8324590164,10791.9,128.475,976.5,11.625,42.865,REINBECK,9801.51,125.660384615,38.0,11.3943772894,50669,903.75,11.5865384615,41.9514102564,-990.39,53611.9386754
609,4397,ANKENY,31679.69,63.1069521912,77,18.2998842724,50021,2006.68,3.99737051793,21.0567330677,7307.46,70.2640384615,430.0,4.13461538462,23.4399038462,ANKENY,11670.65,55.5745238095,77.0,18.3277226444,50021,660.71,3.14623809524,18.5397142857,4363.19,61533.4801748
610,4398,BELMOND,54820.22,118.915878525,99,15.9578572464,50421,4597.41,9.97268980477,39.7656399132,12983.27,111.924741379,1086.9,9.36982758621,37.3868103448,BELMOND,9234.78,104.940681818,99.0,16.2147970779,50421,790.46,8.9825,35.0647727273,-3748.49,51210.0986774
611,4401,MARION,32748.96,77.9737142857,57,16.5500349635,52302,2393.04,5.69771428571,26.0542380952,6128.15,90.1198529412,470.24,6.91529411765,30.1260294118,MARION,7729.65,69.6364864865,57.0,17.6507864004,52302,522.85,4.71036036036,23.2345945946,1601.5,44831.2561311
612,4402,RIVERSIDE,105894.86,99.9008113208,92,16.6750580373,52327,8488.13,8.00766981132,33.4737641509,25139.33,98.9737401575,2061.73,8.11704724409,33.2056692913,RIVERSIDE,23600.2,107.273636364,92.0,17.0192487796,52327,1963.58,8.92536363636,35.9069545455,-1539.13,112091.718399
613,4404,ANKENY,51121.19,89.3727097902,77,16.6623422411,50021,3564.39,6.23145104895,29.8528846154,9632.12,86.7758558559,712.1,6.41531531532,28.9606306306,ANKENY,13299.69,86.3616233766,77.0,17.1430797774,50021,877.65,5.69902597403,28.8082467532,3667.57,68437.4616658
614,4405,ANKENY,58561.08,45.5373872473,77,17.5744575164,50021,4209.07,3.27299377916,15.2166951788,12951.19,54.8779237288,958.92,4.06322033898,18.366779661,ANKENY,16078.87,42.3128157895,77.0,17.085768908,50021,1145.87,3.01544736842,14.1095526316,3127.68,80215.8141189
615,4406,ANKENY,55142.28,83.8028571429,77,16.5034043459,50023,4024.2,6.11580547112,28.0208054711,11264.46,90.11568,809.09,6.47272,30.18624,ANKENY,16362.82,70.226695279,77.0,17.0749916294,50023,1160.37,4.98012875536,23.431888412,5098.36,81419.2133874
616,4408,BOONE,30471.55,99.9067213115,8,16.8228065835,50036,2310.12,7.57416393443,33.3834754098,9074.63,117.852337662,618.83,8.03675324675,39.3475324675,BOONE,8513.58,96.7452272727,8.0,16.8647517943,50036,639.32,7.265,32.3097727273,-561.05,48153.6043916
617,4409,BOONE,22190.7,104.673113208,8,16.3812224843,50036,1725.27,8.13806603774,34.9995754717,5925.24,103.951578947,449.0,7.87719298246,34.7249122807,BOONE,4750.11,103.26326087,8.0,16.3283307453,50036,355.87,7.73630434783,34.5002173913,-1175.13,32203.7644723
618,4410,PERRY,47809.87,62.5783638743,8,15.4502900903,50220,3911.38,5.11960732984,20.9427094241,11239.3,72.0467948718,947.29,6.07237179487,24.1094871795,PERRY,11809.13,57.8878921569,8.0,14.9967878064,50220,936.98,4.59303921569,19.3549509804,569.83,62120.3677631
619,4411,DE SOTO,58164.13,67.1641224018,25,16.6551575555,50069,4650.87,5.37051963048,22.4704157044,14269.42,64.861,1125.57,5.11622727273,21.7079545455,DE SOTO,12486.85,68.988121547,25.0,15.8482951855,50069,1027.6,5.6773480663,23.0283425414,-1782.57,64992.5908737
620,4412,TIPTON,25779.41,53.484253112,16,18.5458685985,52772,1827.19,3.79085062241,17.8803941909,4051.65,71.0815789474,301.26,5.28526315789,23.7589473684,TIPTON,4932.78,56.6986206897,16.0,18.5601217843,52772,340.63,3.91528735632,18.9281609195,881.13,32977.9322638
621,4413,WAPELLO,31028.04,115.345873606,58,15.8044308727,52653,2272.82,8.44914498141,38.5588104089,5921.42,107.662181818,502.57,9.13763636364,36.0167272727,WAPELLO,7922.1,95.4469879518,58.0,15.4619736087,52653,579.0,6.97590361446,31.8626506024,2000.68,45646.8722227
622,4414,NEOLA,44272.23,80.3488747731,78,16.4521340607,51559,3342.54,6.06631578947,26.8515063521,11090.64,84.02,817.27,6.19143939394,28.044469697,NEOLA,8817.1,73.4758333333,78.0,16.1311200397,51559,697.9,5.81583333333,24.5346666667,-2273.54,49439.9426412
623,4415,ACKLEY,33202.3,75.2886621315,42,15.335134507,50601,3018.41,6.84446712018,25.2658503401,6530.43,114.568947368,649.94,11.4024561404,38.4112280702,ACKLEY,7201.21,65.4655454545,42.0,15.9357695666,50601,598.18,5.438,21.9381818182,670.78,42591.6917379
624,4416,CASEY,35536.74,126.016808511,39,16.8420533604,50048,2479.25,8.79166666667,42.1196808511,9049.79,135.071492537,613.7,9.15970149254,45.15,CASEY,8106.73,130.753709677,39.0,16.4498463902,50048,558.0,9.0,43.6019354839,-943.06,46429.3466265
625,4417,ADAIR,29745.5,138.997663551,1,16.1139363596,50002,2025.0,9.46261682243,46.4852803738,8698.92,144.982,546.0,9.1,48.4441666667,ADAIR,7933.49,127.959516129,1.0,16.073951815,50002,534.51,8.62112903226,42.72,-765.43,45695.1438116
626,4418,WALNUT,38339.36,108.918636364,78,18.0486458333,51577,2559.35,7.27088068182,36.4176420455,9675.68,116.574457831,625.75,7.53915662651,38.9592771084,WALNUT,9608.6,102.219148936,78.0,18.2539817629,51577,636.9,6.77553191489,34.1006382979,-67.08,52794.3730727
627,4419,LAMONI,45453.77,81.1674464286,27,17.4859200553,50140,3139.99,5.607125,27.1245535714,8233.15,85.7619791667,611.14,6.36604166667,28.6996875,LAMONI,8030.66,68.6381196581,27.0,16.8864517791,50140,595.81,5.09239316239,22.9104273504,-202.49,46106.9568313
628,4420,OTTUMWA,28584.21,66.6298601399,90,18.4496126494,52501,1941.27,4.5251048951,22.2769463869,6983.48,109.116875,467.01,7.29703125,36.475625,OTTUMWA,9316.08,45.4442926829,90.0,18.8825309635,52501,642.48,3.13404878049,15.170195122,2332.6,51554.6535656
629,4421,HAMPTON,25810.36,100.040155039,35,19.5958182143,50441,1851.46,7.17620155039,33.4635658915,6960.64,103.890149254,463.79,6.92223880597,34.7592537313,HAMPTON,9158.61,110.344698795,35.0,19.6606054003,50441,608.58,7.33228915663,36.8342168675,2197.97,50887.2850754
630,4424,BURLINGTON,26424.4,132.122,29,18.301527381,52601,1532.0,7.66,44.10495,6625.26,135.209387755,360.8,7.36326530612,45.1551020408,BURLINGTON,7712.24,111.771594203,29.0,17.5810213941,52601,473.1,6.85652173913,37.2733333333,1086.98,44757.4713758
631,4426,MARSHALLTOWN,292125.76,96.315779756,64,18.0292922338,50158,19708.5,6.49802176063,32.1604582921,78009.77,92.4286374408,5256.9,6.22855450237,30.8717417062,MARSHALLTOWN,67511.91,86.9998840206,64.0,18.3619472974,50158,4547.8,5.86056701031,29.0307345361,-10497.86,298192.509711
632,4427,NORTH LIBERTY,43899.86,73.7812773109,52,17.3315796205,52317,2971.82,4.99465546218,24.6632436975,9636.55,66.4589655172,653.06,4.50386206897,22.2477241379,NORTH LIBERTY,11986.39,53.7506278027,52.0,17.1468659275,52317,842.74,3.77910313901,17.9496860987,2349.84,62871.6076093
633,4428,AMES,66703.37,112.865262267,85,16.4879827307,50014,4689.14,7.93424703892,37.7097631134,16244.6,109.024161074,1116.0,7.48993288591,36.4451677852,AMES,18158.31,105.571569767,85.0,16.7311904762,50014,1297.6,7.54418604651,35.2136046512,1913.71,89028.6212149
634,4429,COLFAX,48348.68,111.402488479,50,16.4208493421,50054,3413.22,7.86456221198,37.2354608295,12388.71,97.5488976378,947.67,7.46196850394,32.5911023622,COLFAX,10334.67,114.829666667,50.0,15.2024444444,50054,739.8,8.22,38.329,-2054.04,55871.5067472
635,4430,FORT DODGE,31864.64,111.414825175,94,16.2633508597,50501,2525.13,8.82912587413,37.2870629371,8884.42,138.8190625,750.0,11.71875,46.6453125,FORT DODGE,7002.46,109.4134375,94.0,16.3009449405,50501,544.0,8.5,36.49421875,-1881.96,41749.3758209
636,4431,FORT DODGE,29499.65,124.471097046,94,14.0481102545,50501,2432.83,10.2651054852,41.5466666667,8220.42,149.462181818,736.5,13.3909090909,49.8534545455,FORT DODGE,6098.03,106.982982456,94.0,13.0433751044,50501,532.3,9.33859649123,35.7080701754,-2122.39,37916.3404259
637,4433,PLEASANT HILL,46718.38,82.5413074205,77,17.6019705209,50317,3166.51,5.59454063604,27.5575618375,10093.2,81.3967741935,685.98,5.53209677419,27.2089516129,PLEASANT HILL,11168.12,42.7897318008,77.0,17.5807800521,50317,731.46,2.80252873563,14.2717624521,1074.92,59403.7241107
638,4434,ROCK RAPIDS,77440.13,77.9860322256,60,14.3512930094,51246,6505.05,6.55090634441,26.0654179255,18371.32,73.48528,1506.56,6.02624,24.54236,ROCK RAPIDS,19156.51,73.9633590734,60.0,13.3428571429,51246,1716.22,6.62633204633,24.6928185328,785.19,93259.0602001
639,4435,COUNCIL BLUFFS,21514.16,90.3956302521,78,16.7018147259,51501,1534.84,6.44890756303,30.1618907563,5431.26,89.0370491803,390.72,6.40524590164,29.7355737705,COUNCIL BLUFFS,4871.05,90.2046296296,78.0,15.8750286596,51501,368.04,6.81555555556,30.0848148148,-560.21,32716.3163566
640,4436,AMES,82226.48,111.72076087,85,17.4938371745,50010,6358.51,8.6392798913,37.3182472826,21465.28,124.076763006,1720.91,9.9474566474,41.5180924855,AMES,16067.31,104.333181818,85.0,17.2202844774,50010,1245.99,8.09084415584,34.823961039,-5397.97,80166.8220585
641,4437,AMES,59680.52,79.468069241,85,16.1117854137,50010,4520.82,6.01973368842,26.5752063915,12896.67,84.8465131579,1029.85,6.77532894737,28.3540131579,AMES,15285.78,68.8548648649,85.0,16.561733444,50010,1110.15,5.00067567568,22.9863513514,2389.11,76854.6451601
642,4438,AMES,43390.59,53.5025770654,85,17.2620322539,50010,3285.53,4.05120838471,17.8881874229,9896.04,69.6904225352,780.77,5.49838028169,23.3104929577,AMES,8561.8,49.7779069767,85.0,17.9866741491,50010,617.23,3.58854651163,16.6094186047,-1334.24,48357.9640067
643,4439,CENTER POINT,71209.61,51.1931056794,57,13.6301251241,52213,6628.35,4.76516894321,17.1393601725,16221.11,57.7263701068,1513.25,5.38523131673,19.3230960854,CENTER POINT,15697.67,48.3005230769,57.0,13.6286695971,52213,1477.0,4.54461538462,16.1501846154,-523.44,78600.2627854
644,4440,COUNCIL BLUFFS,24465.63,108.255,78,15.8958027813,51503,1720.5,7.61283185841,36.1340707965,5605.85,130.368604651,380.25,8.84302325581,43.4846511628,COUNCIL BLUFFS,6179.04,128.73,78.0,15.8890079365,51503,413.1,8.60625,42.9302083333,573.19,38259.6662746
645,4443,PALO,45953.78,148.238,57,14.9316436252,52324,3327.6,10.7341935484,49.5410967742,11294.3,148.609210526,809.4,10.65,49.6378947368,PALO,11278.92,139.245925926,57.0,14.0356731335,52324,823.2,10.162962963,46.470617284,-15.38,59873.3019904
646,4444,SLOAN,84256.11,97.9722209302,97,17.4831616833,51055,5552.96,6.45693023256,32.7570232558,20109.06,104.7346875,1279.51,6.66411458333,35.0336979167,SLOAN,20037.94,87.5019213974,97.0,17.1264129757,51055,1369.27,5.97934497817,29.1962882096,-71.12,96994.6200424
647,4445,WEBSTER CITY,39380.76,98.4519,40,16.4071530009,50595,2909.79,7.274475,32.87655,8919.9,98.0208791209,682.45,7.49945054945,32.7159340659,WEBSTER CITY,10947.01,103.273679245,40.0,15.3878975741,50595,821.85,7.75330188679,34.4413207547,2027.11,58466.6450043
648,4446,URBANDALE,87808.19,55.399488959,77,19.5136135455,50322,5520.69,3.4830851735,18.4826940063,21064.11,55.8729708223,1340.27,3.5550928382,18.6420954907,URBANDALE,22401.35,47.9686295503,77.0,19.5181513624,50322,1358.69,2.90940042827,16.0023126338,1337.24,107010.911168
649,4447,URBANDALE,49024.39,96.315108055,77,17.7601304834,50322,3495.43,6.86724950884,32.1396463654,11471.64,94.0298360656,849.6,6.96393442623,31.3709016393,URBANDALE,13798.87,79.3038505747,77.0,18.4358039135,50322,887.96,5.1032183908,26.4531034483,2327.23,70553.0202038
650,4448,URBANDALE,29635.53,82.3209166667,77,17.1905571876,50322,2045.28,5.68133333333,27.5103611111,6067.24,74.9041975309,418.43,5.16580246914,25.0101234568,URBANDALE,7591.2,80.7574468085,77.0,17.3834694647,50322,508.47,5.40925531915,26.9455319149,1523.96,44244.4956848
651,4449,URBANDALE,40245.54,87.3005206074,77,17.0739019804,50322,2681.41,5.81650759219,29.1779826464,9619.59,98.1590816327,624.75,6.375,32.8459183673,URBANDALE,8971.93,76.0333050847,77.0,17.1164569155,50322,634.3,5.37542372881,25.3561864407,-647.66,50096.1226332
652,4450,URBANDALE,48468.37,81.7341821248,77,16.7348864924,50323,3377.01,5.69478920742,27.3410455312,11220.57,81.9019708029,791.52,5.77751824818,27.3969343066,URBANDALE,12742.53,83.2845098039,77.0,17.003011221,50323,881.07,5.75862745098,27.7986928105,1521.96,66076.1799738
653,4451,WEBSTER CITY,44447.73,80.2305595668,40,17.6557903559,50595,3747.84,6.76505415162,26.8595848375,9846.69,87.1388495575,851.29,7.53353982301,29.1484955752,WEBSTER CITY,9559.67,83.1275652174,40.0,14.8425341615,50595,895.62,7.788,27.8459130435,-287.02,52587.0044296
654,4452,SIOUX CITY,104070.65,86.942898914,97,19.3199958864,51105,7003.66,5.85101086048,29.0195071011,26511.44,106.471646586,1831.7,7.3562248996,35.5302008032,SIOUX CITY,24386.87,68.3105602241,97.0,20.1798795885,51105,1651.39,4.62574229692,22.796302521,-2124.57,115425.678964
655,4453,FOREST CITY,97943.49,72.2297123894,95,16.059200273,50436,8168.8,6.02418879056,24.1469985251,23721.24,67.19898017,1946.62,5.51450424929,22.4974787535,FOREST CITY,25410.94,76.3091291291,95.0,16.886379688,50436,2065.17,6.20171171171,25.5141141141,1689.7,119765.756756
656,4454,SIOUX CITY,27500.38,138.192864322,97,17.3576621201,51109,1973.45,9.91683417085,46.1591457286,8034.86,125.5446875,534.75,8.35546875,41.97875,SIOUX CITY,6307.02,153.829756098,97.0,17.6363530778,51109,453.0,11.0487804878,51.3712195122,-1727.84,38802.0541541
657,4455,ELDORA,23866.02,79.5534,42,17.0277213706,50627,1826.38,6.08793333333,26.619,6568.37,131.3674,493.78,9.8756,43.9496,ELDORA,5908.84,60.2942857143,42.0,15.0631146486,50627,573.27,5.84969387755,20.1551020408,-659.53,37114.5404343
658,4456,IOWA CITY,59992.64,65.925978022,52,17.9163181083,52246,3908.97,4.29557142857,22.0105494505,14884.07,111.910300752,922.75,6.93796992481,37.3394736842,IOWA CITY,12533.14,42.3416891892,52.0,18.0856732625,52246,861.41,2.91016891892,14.1289527027,-2350.93,65188.7710186
659,4457,IOWA CITY,72044.87,108.501310241,52,16.8714439336,52240,4782.33,7.20230421687,36.2258283133,14624.04,91.40025,1087.8,6.79875,30.5628125,IOWA CITY,15524.67,91.8619526627,52.0,17.0481544097,52240,1055.1,6.24319526627,30.6435502959,900.63,77867.0771067
660,4458,JOHNSTON,24351.16,83.6809621993,77,18.5409197398,50131,1456.64,5.00563573883,27.924742268,4322.6,77.1892857143,251.37,4.48875,25.7767857143,JOHNSTON,5266.75,64.2286585366,77.0,19.6008358486,50131,311.33,3.79670731707,21.4251219512,944.15,34393.319669
661,4459,EAGLE GROVE,53938.06,109.186356275,99,16.2367553499,50533,4284.04,8.67214574899,36.5446963563,11203.05,96.5780172414,895.68,7.72137931034,32.3175,EAGLE GROVE,13000.86,119.273944954,99.0,16.4581869812,50533,982.6,9.01467889908,39.8609174312,1797.81,67170.9999528
662,4461,WINDSOR HEIGHTS,73622.96,51.6290042076,77,19.117663286,50324,5028.12,3.52603085554,17.2284221599,17999.2,58.6293159609,1215.84,3.96039087948,19.5685016287,WINDSOR HEIGHTS,20888.01,52.3509022556,77.0,18.9993789198,50324,1417.6,3.55288220551,17.4665162907,2888.81,100597.274088
663,4462,BUFFALO CENTER,55111.43,46.6650550381,95,15.2461350614,50424,4850.68,4.10726502964,15.6230397968,9995.38,43.458173913,920.05,4.0002173913,14.529,BUFFALO CENTER,12610.01,45.03575,95.0,16.5906717687,50424,1037.2,3.70428571429,15.0429285714,2614.63,65514.5512678
664,4463,GARNER,159423.35,111.019045961,41,13.8433255617,50438,13980.91,9.7360097493,37.1925835655,36742.38,109.678746269,3281.48,9.79546268657,36.7202089552,GARNER,35422.49,97.8521823204,41.0,13.9459991282,50438,3181.36,8.78828729282,32.7309944751,-1319.89,162195.381502
665,4464,ELDRIDGE,102336.94,85.5660033445,82,19.6449680631,52748,6913.2,5.78026755853,28.5859197324,19246.94,78.8809016393,1365.56,5.59655737705,26.3309836066,ELDRIDGE,23922.88,87.3097810219,82.0,19.312355988,52748,1606.18,5.86197080292,29.1378832117,4675.94,113459.258022
666,4466,FAYETTE,91532.58,175.686333973,33,14.6325884288,52142,7222.65,13.8630518234,58.9717082534,19312.02,165.06,1689.0,14.4358974359,55.5730769231,FAYETTE,24016.38,186.173488372,33.0,15.1940568475,52142,1888.5,14.6395348837,62.4893023256,4704.36,113855.517334
667,4467,MUSCATINE,37026.23,45.8813258984,70,16.8613207175,52761,2749.57,3.40714993804,15.329826518,11718.94,59.4870050761,843.54,4.28192893401,19.8662436548,MUSCATINE,9046.54,43.4929807692,70.0,17.6912061968,52761,642.32,3.08807692308,14.5174038462,-2672.4,50412.3248499
668,4468,MUSCATINE,18860.11,47.8682994924,70,17.9382434144,52761,1260.3,3.19873096447,15.9874365482,5138.15,46.7104545455,347.25,3.15681818182,15.6071818182,MUSCATINE,6280.88,53.6827350427,70.0,18.849019129,52761,392.85,3.35769230769,17.9008547009,1142.73,38691.2710695
669,4470,WATERLOO,23519.57,82.8153873239,7,15.4109104741,50703,1976.76,6.96042253521,27.7190492958,6596.14,85.6641558442,560.92,7.28467532468,28.6694805195,WATERLOO,7075.0,74.4736842105,7.0,17.1622837974,50703,532.88,5.60926315789,24.8538947368,478.86,42056.8052379
